policy_id,policyholder_id,vehicle_id,coverage_type,start_date,end_date,premium_usd,deductible_usd,is_active,agent_id,coverage_amount_usd
POL00237,PH00237,VH00237,Comprehensive,22 Nov 2024,2025-11-22,1188.17,728.12,0,AGT014,326219.32
POL00238,PH00238,VH00238,Comprehensive,07 Jun 2019,2020-06-06,2505.81,326.34,FALSE,AGT031,88403.99
POL00239,PH00239,VH00239,Comprehensive,2021-08-29,2022-08-29,2842.59,1965.28,No,AGT020,194740.05
POL00240,PH00240,VH00240,Collision,07-02-2024,02/07/2025,4614.48,1855.26,FALSE,AGT033,236634.85
POL00241,PH00241,VH00241,Comprehensive,2019-11-16,15 Nov 2020,2621.08,1385.17,yes,AGT048,155205.53
POL00242,PH00242,VH00242,Comprehensive,10-06-2021,06 Oct 2022,4466.56,484.16,False,AGT004,69510.67
POL00243,PH00243,VH00243,Collision,22/05/2023,05-21-2024,3409.68,1918.53,True,AGT046,364384.67
POL00244,PH00244,VH00244,Third Party,19 Jul 2021,2022-07-19,$2401.56,1417.41,N,AGT008,82628.2
POL00245,PH00245,VH00245,Collision,2019-12-14,2020-12-13,1244.6,1052.05,FALSE,AGT041,210270.44
POL00246,PH00246,VH00246,third party fire & theft,07-18-2022,07-18-2023,3997.6,1178.56,yes,AGT009,44870.06
POL00247,PH00247,VH00247,Third Party Fire & Theft,18/01/2019,2020-01-18,$2042.24,1763.39,True,AGT029,85781.11
POL00248,PH00248,VH00248,Collision,17 Mar 2023,16/03/2024,$2571.97,1097.96,1,AGT029,446742.73
POL00249,PH00249,VH00249,third party,2024-05-12,12 May 2025,$2728.97,827.8,no,AGT036,482949.32
POL00250,PH00250,VH00250,Comprehensive,31/01/2024,2025-01-30,3153.79,974.43,0,AGT045,129503.49
POL00251,PH00251,VH00251,third party,03-04-2023,03/03/2024,4148.03,1541.0,TRUE,AGT021,442930.6
POL00252,PH00252,VH00252,Comprehensive,31/03/2024,31 Mar 2025,4625.28,1094.9,yes,AGT003,93883.6
POL00253,PH00253,VH00253,Third Party,01/03/2019,29 Feb 2020,3394.22,1588.1,0,AGT031,314905.86
POL00254,PH00254,VH00254,Third Party,09-15-2019,09-14-2020,4830.57,1446.5,N,AGT004,191532.66
POL00255,PH00255,VH00255,Comprehensive,2021-07-11,07-11-2022,1644.12,662.46,0,AGT040,306107.32
POL00256,PH00256,VH00256,Collision,12-03-2024,2025-12-03,3007.64,1824.51,No,AGT032,417002.25
POL00257,PH00257,VH00257,Third Party,08/06/2019,2020-06-07,4490.28,1392.68,No,AGT042,413075.83
POL00258,PH00258,VH00258,comprehensive,05 Jul 2019,04/07/2020,4454.69,1503.12,no,AGT022,286127.83
POL00259,PH00259,VH00259,Third Party Fire & Theft,2022-11-30,30/11/2023,1731.19,1054.44,0,AGT015,51171.52
POL00260,PH00260,VH00260,Third Party,2022-12-10,12-10-2023,$4239.73,1080.28,TRUE,AGT037,490499.38
POL00261,PH00261,VH00261,Third Party Fire & Theft,20/01/2022,01-20-2023,$2615.43,1065.96,False,AGT013,95103.75
POL00262,PH00262,VH00262,Third Party,2024-08-12,12 Aug 2025,$657.69,1447.87,Y,AGT023,148936.16
POL00263,PH00263,VH00263,Third Party,25 Nov 2023,11-24-2024,3376.12,778.77,yes,AGT002,455705.8
POL00264,PH00264,VH00264,Collision,09-02-2020,09-02-2021,2624.81,644.81,1,AGT005,74614.84
POL00265,PH00265,VH00265,Comprehensive,2020-03-10,2021-03-10,$4988.13,505.84,1,AGT014,461879.26
POL00266,PH00266,VH00266,Third Party,2022-04-03,2023-04-03,3711.29,390.76,N,AGT029,52098.39
POL00267,PH00267,VH00267,Collision,10 Sep 2021,09-10-2022,4671.14,292.48,0,AGT001,392426.48
POL00268,PH00268,VH00268,Third Party Fire & Theft,05-02-2021,05-02-2022,4615.43,1387.54,FALSE,AGT038,363059.88
POL00269,PH00269,VH00269,Third Party Fire & Theft,27/01/2019,01-27-2020,638.5,214.89,N,AGT001,304876.95
POL00270,PH00270,VH00270,Third Party,2022-08-04,04 Aug 2023,1048.83,1482.77,False,AGT034,406356.53
POL00271,PH00271,VH00271,Third Party Fire & Theft,09/01/2020,01-08-2021,$2967.27,349.24,no,AGT040,120330.47
POL00272,PH00272,VH00272,Comprehensive,03/11/2019,02 Nov 2020,$2417.57,1215.74,N,AGT029,447662.57
POL00273,PH00273,VH00273,Third Party,21 Aug 2020,21/08/2021,1217.2,,TRUE,AGT043,66021.88
POL00274,PH00274,VH00274,Third Party,15 Apr 2023,04-14-2024,2063.98,1592.64,yes,AGT025,283875.71
POL00275,PH00275,VH00275,Comprehensive,09 Jul 2023,07-08-2024,592.15,1710.32,N,AGT048,159535.05
POL00276,PH00276,VH00276,Third Party Fire & Theft,04-14-2024,14/04/2025,1459.26,1950.47,FALSE,AGT008,173011.3
POL00277,PH00277,VH00277,Comprehensive,19 Apr 2023,18/04/2024,4410.44,1038.48,True,AGT015,439434.13
POL00278,PH00278,VH00278,Collision,2024-09-23,09-23-2025,1840.05,1800.26,Y,AGT037,108111.45
POL00279,PH00279,VH00279,Third Party,2019-03-06,05 Mar 2020,656.06,1401.31,1,AGT033,41970.6
POL00280,PH00280,VH00280,third party fire & theft,25/03/2023,19 Mar 2023,$4959.03,1556.69,Yes,AGT041,148720.9
POL00281,PH00281,VH00281,Collision,09 Jun 2019,2020-06-08,3612.62,819.44,N,AGT008,184891.02
POL00282,PH00282,VH00282,Third Party,2024-04-26,26 Apr 2025,4948.4,,False,AGT038,210722.95
POL00283,PH00283,VH00283,Comprehensive,18 Feb 2021,18 Feb 2022,$4148.67,1695.61,N,AGT013,154154.78
POL00284,PH00284,VH00284,Comprehensive,07-15-2019,07-14-2020,1793.34,415.2,no,AGT044,307884.81
POL00285,PH00285,VH00285,Third Party Fire & Theft,07/07/2024,2025-07-07,2478.96,978.27,N,AGT009,174093.55
POL00286,PH00286,VH00286,Third Party Fire & Theft,19 May 2019,2020-05-18,$792.58,1844.29,No,AGT044,181767.01
POL00287,PH00287,VH00287,third party,01 Nov 2022,01 Nov 2023,4810.39,952.14,False,AGT013,99431.7
POL00288,PH00288,VH00288,Comprehensive,25 Jan 2023,25 Jan 2024,2033.64,492.33,N,AGT006,73508.73
POL00289,PH00289,VH00289,Collision,09-17-2020,17 Sep 2021,$2429.74,1489.83,False,AGT016,466050.19
POL00290,PH00290,VH00290,Collision,07 Apr 2020,2021-04-07,1812.52,780.57,False,AGT047,408017.72
POL00291,PH00291,VH00291,Third Party,07-18-2021,18 Jul 2022,$389.63,1230.45,yes,AGT008,194740.32
POL00292,PH00292,VH00292,comprehensive,2024-07-27,07-27-2025,1448.63,1260.19,Y,AGT039,145315.88
POL00293,PH00293,VH00293,Third Party Fire & Theft,2019-07-19,18/07/2020,3232.23,1551.02,Yes,AGT017,252754.82
POL00294,PH00294,VH00294,Collision,02-28-2022,2023-02-28,$2040.1,1070.7,No,AGT037,472259.65
POL00295,PH00295,VH00295,Third Party Fire & Theft,02 Dec 2019,2020-12-01,3857.13,636.16,True,AGT035,82979.81
POL00296,PH00296,VH00296,Third Party,18 Sep 2024,18/09/2025,3434.35,497.67,Y,AGT005,404050.02
POL00297,PH00297,VH00297,Comprehensive,05/06/2024,05 Jun 2025,$746.27,1249.23,True,AGT010,445813.3
POL00298,PH00298,VH00298,Third Party,03-28-2019,03-27-2020,2411.34,1047.61,N,AGT013,175826.47
POL00299,PH00299,VH00299,Third Party Fire & Theft,11-17-2023,11-16-2024,4967.46,1145.74,TRUE,AGT042,264536.97
POL00300,PH00300,VH00300,Third Party Fire & Theft,2019-08-30,08-29-2020,4493.15,1906.29,Y,AGT027,43388.67
POL00301,PH00301,VH00301,Third Party Fire & Theft,29 Jan 2021,2022-01-29,$1218.27,1580.27,N,AGT040,493251.91
POL00302,PH00302,VH00302,Comprehensive,09-03-2020,2021-09-03,3279.77,1146.34,N,AGT039,27388.18
POL00303,PH00303,VH00303,Third Party Fire & Theft,2019-09-07,06 Sep 2020,1283.36,,1,AGT041,126207.93
POL00304,PH00304,VH00304,Third Party,2024-01-07,06/01/2025,$2784.65,511.04,False,AGT024,197816.23
POL00305,PH00305,VH00305,Third Party,16/07/2024,16 Jul 2025,3754.42,709.5,N,AGT025,377503.15
POL00306,PH00306,VH00306,third party,2022-07-27,07-27-2023,$572.29,901.04,0,AGT011,347646.07
POL00307,PH00307,VH00307,Comprehensive,26/05/2019,05-25-2020,2835.01,1139.89,False,AGT005,479302.51
POL00308,PH00308,VH00308,Third Party,06 Dec 2021,06/12/2022,391.94,1364.13,True,AGT043,138518.89
POL00309,PH00309,VH00309,Third Party,15/02/2024,02-14-2025,$3116.32,920.74,no,AGT026,59635.83
POL00310,PH00310,VH00310,Third Party Fire & Theft,03 Dec 2021,12-03-2022,3057.29,275.5,True,AGT049,365781.99
POL00311,PH00311,VH00311,Third Party,10-28-2021,2022-10-28,$2587.23,1052.11,TRUE,AGT025,206972.56
POL00312,PH00312,VH00312,Collision,08/10/2023,07/10/2024,$2616.13,1126.44,False,AGT048,429107.09
POL00313,PH00313,VH00313,Third Party,06 Mar 2020,2021-03-06,2130.71,1173.88,N,AGT036,144810.55
POL00314,PH00314,VH00314,comprehensive,10-06-2024,06 Oct 2025,2406.77,1403.61,N,AGT010,349930.21
POL00315,PH00315,VH00315,Collision,08-28-2023,27/08/2024,3129.97,1659.82,1,AGT025,336411.61
POL00316,PH00316,VH00316,Collision,05/06/2022,05/06/2023,1472.42,,False,AGT008,107150.88
POL00317,PH00317,VH00317,Third Party Fire & Theft,19 Nov 2024,11-19-2025,2036.29,,No,AGT003,320794.27
POL00318,PH00318,VH00318,Collision,02-01-2022,01/02/2023,$3951.29,,Yes,AGT049,55606.04
POL00319,PH00319,VH00319,Comprehensive,16 May 2022,2023-05-16,784.75,,N,AGT044,40499.72
POL00320,PH00320,VH00320,Third Party Fire & Theft,25/05/2022,25/05/2023,3705.19,278.15,TRUE,AGT023,197072.96
POL00321,PH00321,VH00321,Collision,19 Apr 2022,19/04/2023,$2180.68,1112.1,True,AGT009,69926.51
POL00322,PH00322,VH00322,Collision,19/06/2023,18/06/2024,$1473.42,1231.32,Y,AGT049,267625.27
POL00323,PH00323,VH00323,Comprehensive,03 Feb 2023,03 Feb 2024,$3471.25,368.91,TRUE,AGT025,252853.43
POL00324,PH00324,VH00324,Third Party,08-10-2020,10/08/2021,821.39,1769.54,1,AGT004,479332.54
POL00325,PH00325,VH00325,Third Party,01-20-2023,20/01/2024,$2096.62,285.75,1,AGT034,388434.28
POL00326,PH00326,VH00326,Third Party,04/08/2024,2025-08-04,3223.46,1852.09,False,AGT015,431899.39
POL00327,PH00327,VH00327,Third Party,17/02/2022,17 Feb 2023,3574.23,1700.78,True,AGT044,225267.93
POL00328,PH00328,VH00328,Comprehensive,19 Jun 2019,06-18-2020,$1439.35,468.23,1,AGT002,313152.32
POL00329,PH00329,VH00329,Collision,09/03/2022,09 Mar 2023,$3846.17,1019.98,Y,AGT030,399310.62
POL00330,PH00330,VH00330,Third Party Fire & Theft,2020-08-03,08-03-2021,426.56,,1,AGT043,115659.25
POL00331,PH00331,VH00331,Third Party,03 Sep 2023,09-02-2024,834.36,1445.31,Y,AGT014,167234.71
POL00332,PH00332,VH00332,Collision,13 May 2019,12 May 2020,1716.05,1581.17,FALSE,AGT018,456024.93
POL00333,PH00333,VH00333,Third Party Fire & Theft,07/04/2019,04-06-2020,822.7,345.73,Y,AGT007,181304.6
POL00334,PH00334,VH00334,Third Party,2019-07-07,06/07/2020,4098.32,225.32,no,AGT033,479925.21
POL00335,PH00335,VH00335,Collision,2021-01-18,18/01/2022,2199.93,688.87,no,AGT002,381839.11
POL00336,PH00336,VH00336,Third Party Fire & Theft,05 Nov 2023,04 Nov 2024,2832.3,585.24,False,AGT012,154341.12
POL00337,PH00337,VH00337,Third Party,2023-03-20,19/03/2024,$4472.82,1910.36,N,AGT034,312730.9
POL00338,PH00338,VH00338,Third Party,23 Dec 2020,23/12/2021,$2413.57,1145.7,N,AGT050,466822.31
POL00339,PH00339,VH00339,Comprehensive,2019-11-10,09 Nov 2020,3563.71,324.5,1,AGT015,81489.1
POL00340,PH00340,VH00340,Collision,12-26-2022,26 Dec 2023,4379.7,881.12,No,AGT001,362921.87
POL00341,PH00341,VH00341,third party fire & theft,03-25-2023,24/03/2024,3148.37,461.45,FALSE,AGT014,451453.85
POL00342,PH00342,VH00342,Third Party,04-18-2021,2022-04-18,2729.93,1708.97,FALSE,AGT010,123526.69
POL00343,PH00343,VH00343,Third Party Fire & Theft,2021-07-26,26 Jul 2022,956.12,1445.53,yes,AGT018,25536.77
POL00344,PH00344,VH00344,Third Party,2020-05-18,18 May 2021,$1415.73,295.55,no,AGT047,495440.97
POL00345,PH00345,VH00345,third party,01 Jan 2021,2022-01-01,2632.04,1204.99,TRUE,AGT041,90074.48
POL00346,PH00346,VH00346,Third Party,09/07/2021,09 Jul 2022,1775.66,559.7,TRUE,AGT046,271837.15
POL00347,PH00347,VH00347,Collision,09-02-2019,09-01-2020,$3521.5,1463.19,yes,AGT005,290045.86
POL00348,PH00348,VH00348,Third Party Fire & Theft,03-05-2019,2020-03-04,$4782.43,470.49,True,AGT001,299381.09
POL00349,PH00349,VH00349,Comprehensive,2022-04-08,08/04/2023,1542.4,1144.21,No,AGT021,30373.18
POL00350,PH00350,VH00350,Third Party,18 Nov 2020,18 Nov 2021,$4559.82,1638.61,Yes,AGT035,213367.9
POL00351,PH00351,VH00351,Third Party Fire & Theft,22 May 2021,05-22-2022,3973.86,1257.52,False,AGT038,392487.94
POL00352,PH00352,VH00352,Third Party,02-04-2024,02-03-2025,382.7,405.19,Yes,AGT026,209630.32
POL00353,PH00353,VH00353,Comprehensive,2019-08-16,08-15-2020,2872.73,1257.12,No,AGT006,278197.4
POL00354,PH00354,VH00354,Comprehensive,14 Oct 2020,10-14-2021,4198.97,251.29,yes,AGT041,282514.7
POL00355,PH00355,VH00355,third party,03/08/2020,2020-07-24,$3926.54,1747.0,FALSE,AGT018,317634.43
POL00356,PH00356,VH00356,Collision,09-26-2024,09-26-2025,$3903.62,1873.49,0,AGT019,489566.15
POL00357,PH00357,VH00357,Comprehensive,20/04/2020,04-20-2021,$1489.69,462.49,0,AGT007,206692.44
POL00358,PH00358,VH00358,Collision,08-25-2023,2024-08-24,2046.37,1257.11,False,AGT020,121035.1
POL00359,PH00359,VH00359,Collision,2022-10-17,17 Oct 2023,4922.68,507.17,yes,AGT002,69726.87
POL00360,PH00360,VH00360,Comprehensive,29/08/2024,29 Aug 2025,3654.38,1325.82,1,AGT019,246030.44
POL00361,PH00361,VH00361,comprehensive,01-15-2020,2021-01-14,$3945.74,532.88,yes,AGT047,122950.73
POL00362,PH00362,VH00362,Comprehensive,06/09/2020,09-06-2021,3894.43,1707.54,False,AGT035,143552.19
POL00363,PH00363,VH00363,Third Party,12 Jul 2020,12/07/2021,1139.2,,Yes,AGT030,238116.38
POL00364,PH00364,VH00364,Comprehensive,30/08/2024,2025-08-30,610.9,1781.79,yes,AGT044,462644.33
POL00365,PH00365,VH00365,Collision,19 Sep 2022,09-19-2023,$4562.32,773.62,True,AGT020,481761.54
POL00366,PH00366,VH00366,Comprehensive,01/08/2021,2022-08-01,2011.71,1500.55,yes,AGT007,444531.19
POL00367,PH00367,VH00367,Third Party,01/09/2023,08-31-2024,$3204.8,,0,AGT040,303317.63
POL00368,PH00368,VH00368,third party,28/05/2024,2025-05-28,4795.22,1765.64,TRUE,AGT022,262811.77
POL00369,PH00369,VH00369,third party fire & theft,28/12/2023,2024-12-27,484.4,998.24,yes,AGT014,494150.43
POL00370,PH00370,VH00370,Third Party,27 Aug 2021,2022-08-27,1336.3,348.16,False,AGT031,425969.83
POL00371,PH00371,VH00371,Collision,08 Jul 2024,07-08-2025,2265.2,1824.14,Y,AGT019,319615.27
POL00372,PH00372,VH00372,comprehensive,27/04/2019,04-26-2020,551.18,1530.55,0,AGT017,59072.89
POL00373,PH00373,VH00373,Third Party,09 May 2021,09 May 2022,4589.62,1118.14,yes,AGT046,297379.95
POL00374,PH00374,VH00374,Third Party,06-06-2022,06/06/2023,1921.0,1589.56,1,AGT048,117942.69
POL00375,PH00375,VH00375,third party fire & theft,18/02/2024,02-17-2025,$326.03,1804.29,1,AGT036,411385.44
POL00376,PH00376,VH00376,Third Party Fire & Theft,2019-03-12,11/03/2020,4522.96,477.98,no,AGT049,388163.75
POL00377,PH00377,VH00377,Collision,05 May 2023,04/05/2024,4657.73,1765.74,1,AGT044,40893.33
POL00378,PH00378,VH00378,Third Party Fire & Theft,27/07/2021,27/07/2022,1047.02,1010.24,yes,AGT029,369537.64
POL00379,PH00379,VH00379,Third Party,18/05/2020,2021-05-18,323.46,1988.05,No,AGT035,81556.11
POL00380,PH00380,VH00380,Third Party,2021-11-05,11-05-2022,1923.16,1865.86,yes,AGT029,460791.73
POL00381,PH00381,VH00381,Comprehensive,08/11/2022,11-08-2023,4942.11,708.37,no,AGT018,23118.88
POL00382,PH00382,VH00382,Comprehensive,21/07/2020,2021-07-21,1836.2,458.27,1,AGT014,466602.24
POL00383,PH00383,VH00383,Collision,11-18-2021,11-18-2022,3390.65,1350.39,False,AGT007,11128.39
POL00384,PH00384,VH00384,Comprehensive,12-20-2019,2020-12-19,4887.02,1326.24,TRUE,AGT011,155561.3
POL00385,PH00385,VH00385,Comprehensive,02-03-2022,03 Feb 2023,2616.26,624.37,Yes,AGT004,256207.48
POL00386,PH00386,VH00386,Collision,21 Feb 2023,02-21-2024,1111.23,434.18,False,AGT007,247852.89
POL00387,PH00387,VH00387,Collision,19/10/2021,2022-10-19,3551.95,886.0,0,AGT006,476942.56
POL00388,PH00388,VH00388,Collision,2021-08-28,28/08/2022,588.89,1873.54,no,AGT024,196233.48
POL00389,PH00389,VH00389,Comprehensive,23/08/2021,23 Aug 2022,$1261.67,1919.23,Y,AGT046,386568.27
POL00390,PH00390,VH00390,Comprehensive,03/11/2022,03/11/2023,$561.38,214.81,True,AGT025,107073.66
POL00391,PH00391,VH00391,Comprehensive,12-07-2021,07 Dec 2022,$2653.33,1114.11,no,AGT045,126792.4
POL00392,PH00392,VH00392,Collision,2019-07-18,07-17-2020,3090.24,345.4,yes,AGT024,93931.47
POL00393,PH00393,VH00393,collision,2024-08-24,2025-08-24,911.17,258.52,True,AGT013,482380.68
POL00394,PH00394,VH00394,Third Party Fire & Theft,03-16-2019,15/03/2020,$2538.64,1137.07,Yes,AGT034,337215.14
POL00395,PH00395,VH00395,Third Party Fire & Theft,08-01-2023,31 Jul 2024,1850.83,1230.64,TRUE,AGT043,143076.53
POL00396,PH00396,VH00396,Third Party,2023-09-24,09-23-2024,4242.97,780.37,FALSE,AGT040,380422.17
POL00397,PH00397,VH00397,Comprehensive,09/12/2024,09/12/2025,1910.13,984.75,TRUE,AGT021,495882.19
POL00398,PH00398,VH00398,third party,06/11/2019,05 Nov 2020,4400.27,785.56,no,AGT034,426980.34
POL00399,PH00399,VH00399,Third Party,04/02/2021,2022-02-04,$2377.2,845.83,Y,AGT042,389796.82
POL00400,PH00400,VH00400,Collision,2024-01-06,05/01/2025,$2379.09,,Y,AGT041,316374.45
POL00401,PH00401,VH00401,Collision,05-15-2023,14 May 2024,1979.55,872.04,False,AGT041,391919.32
POL00402,PH00402,VH00402,collision,2020-10-08,10-08-2021,$3767.76,,yes,AGT025,251656.11
POL00403,PH00403,VH00403,Third Party,2020-06-26,26 Jun 2021,2877.43,851.23,TRUE,AGT034,261932.41
POL00404,PH00404,VH00404,comprehensive,10-11-2021,11 Oct 2022,1317.65,240.58,N,AGT048,386985.72
POL00405,PH00405,VH00405,Third Party,22 Dec 2019,21/12/2020,4833.8,1374.43,Y,AGT034,486283.58
POL00406,PH00406,VH00406,Third Party,09-30-2020,09-30-2021,1223.81,825.2,Y,AGT020,345107.32
POL00407,PH00407,VH00407,Third Party,06-22-2023,21 Jun 2024,4018.02,,0,AGT038,387015.44
POL00408,PH00408,VH00408,Collision,21 Mar 2020,03-21-2021,576.29,1998.24,True,AGT003,17597.89
POL00409,PH00409,VH00409,Third Party,10/11/2021,2022-11-10,4113.09,1561.87,True,AGT050,284215.09
POL00410,PH00410,VH00410,third party,02 Nov 2021,11-02-2022,2796.37,1816.3,Yes,AGT038,338233.55
POL00411,PH00411,VH00411,Third Party,2019-09-25,24/09/2020,2076.29,1265.13,FALSE,AGT048,204974.98
POL00412,PH00412,VH00412,Third Party,18/02/2024,2025-02-17,591.64,581.68,False,AGT012,132814.07
POL00413,PH00413,VH00413,Third Party Fire & Theft,07-16-2023,2024-07-15,$1463.24,252.39,False,AGT044,27242.88
POL00414,PH00414,VH00414,Third Party,23 Mar 2024,23/03/2025,4974.14,1455.66,TRUE,AGT004,258744.43
POL00415,PH00415,VH00415,Third Party,05-13-2023,2024-05-12,1844.42,1113.28,1,AGT043,109484.56
POL00416,PH00416,VH00416,collision,22 Apr 2022,22/04/2023,$1807.8,363.52,Yes,AGT030,271454.21
POL00417,PH00417,VH00417,Comprehensive,19/08/2022,19/08/2023,1867.08,741.14,TRUE,AGT033,294160.95
POL00418,PH00418,VH00418,Third Party Fire & Theft,09-21-2023,2024-09-20,2756.76,1353.03,TRUE,AGT044,195551.59
POL00419,PH00419,VH00419,Third Party Fire & Theft,2019-07-14,07-13-2020,1029.81,,no,AGT044,497564.87
POL00420,PH00420,VH00420,Third Party,17 Dec 2019,16 Dec 2020,4423.27,,Yes,AGT023,270124.88
POL00421,PH00421,VH00421,Third Party Fire & Theft,17 Dec 2022,17 Dec 2023,$3674.08,1989.16,no,AGT024,368699.99
POL00422,PH00422,VH00422,Collision,17/01/2020,01-16-2021,$3359.71,441.71,FALSE,AGT032,140885.82
POL00423,PH00423,VH00423,Collision,08-24-2022,2023-08-24,$1035.51,1516.6,0,AGT002,106260.05
POL00424,PH00424,VH00424,Collision,23/01/2019,2020-01-23,2843.11,596.32,no,AGT019,218923.15
POL00425,PH00425,VH00425,Third Party Fire & Theft,04-08-2020,04-08-2021,1529.91,585.52,1,AGT004,361305.01
POL00426,PH00426,VH00426,Comprehensive,14/07/2022,2023-07-14,$3026.4,688.4,no,AGT016,263117.63
POL00427,PH00427,VH00427,Third Party Fire & Theft,31/07/2019,2020-07-30,395.27,723.5,1,AGT015,68374.66
POL00428,PH00428,VH00428,Collision,10-01-2023,30 Sep 2024,$575.49,1099.24,no,AGT039,62151.15
POL00429,PH00429,VH00429,Comprehensive,04-11-2024,04-11-2025,3849.31,526.64,N,AGT032,288981.75
POL00430,PH00430,VH00430,Comprehensive,02/06/2024,02/06/2025,4851.91,201.95,0,AGT045,286298.03
POL00431,PH00431,VH00431,Comprehensive,19/08/2022,08-19-2023,$979.42,1276.98,yes,AGT013,269024.65
POL00432,PH00432,VH00432,third party,02 Dec 2019,2020-12-01,$4193.07,1423.07,Y,AGT007,346184.13
POL00433,PH00433,VH00433,Third Party,08 Mar 2022,08 Mar 2023,4234.84,706.11,TRUE,AGT042,473681.9
POL00434,PH00434,VH00434,Third Party,26/08/2022,2023-08-26,1687.11,1598.44,No,AGT046,240586.51
POL00435,PH00435,VH00435,Third Party,03-02-2020,02/03/2021,$352.1,1460.74,1,AGT007,298845.09
POL00436,PH00436,VH00436,Third Party Fire & Theft,05/12/2019,04 Dec 2020,4267.13,1893.91,0,AGT003,460661.91
POL00437,PH00437,VH00437,Third Party Fire & Theft,28/11/2024,2025-11-28,1200.37,1768.6,True,AGT012,350377.55
POL00438,PH00438,VH00438,Third Party,01 Jun 2020,01 Jun 2021,2876.85,,Yes,AGT017,100504.41
POL00439,PH00439,VH00439,Third Party Fire & Theft,2022-07-09,09/07/2023,$3127.65,1723.56,yes,AGT031,260343.69
POL00440,PH00440,VH00440,Collision,11-23-2020,23 Nov 2021,2725.41,1871.24,No,AGT050,466390.11
POL00441,PH00441,VH00441,Collision,01-05-2022,2023-01-05,2716.23,300.02,Y,AGT020,99711.26
POL00442,PH00442,VH00442,Third Party,2023-02-06,06 Feb 2024,$962.78,535.76,0,AGT003,269832.05
POL00443,PH00443,VH00443,third party fire & theft,2022-07-09,09 Jul 2023,1953.23,1938.02,False,AGT028,288465.76
POL00444,PH00444,VH00444,Collision,05 Feb 2022,02-05-2023,2639.36,1150.18,no,AGT028,482915.59
POL00445,PH00445,VH00445,Comprehensive,08/01/2024,07 Jan 2025,$3822.5,1829.14,yes,AGT034,438929.0
POL00446,PH00446,VH00446,Third Party Fire & Theft,14 Apr 2024,2025-04-14,1682.02,1133.46,0,AGT005,28500.52
POL00447,PH00447,VH00447,Third Party,2021-03-22,22/03/2022,3316.15,567.01,0,AGT012,104624.38
POL00448,PH00448,VH00448,Third Party Fire & Theft,06-08-2022,2023-06-08,1419.88,432.41,no,AGT008,350469.59
POL00449,PH00449,VH00449,Third Party Fire & Theft,2020-02-14,13 Feb 2021,3686.67,574.99,1,AGT018,163593.35
POL00450,PH00450,VH00450,Comprehensive,11 Feb 2021,2022-02-11,4410.31,1320.19,No,AGT001,65619.39
POL00451,PH00451,VH00451,Third Party Fire & Theft,15 Oct 2023,2024-10-14,3874.8,1307.55,yes,AGT047,321218.47
POL00452,PH00452,VH00452,third party fire & theft,2021-09-28,28/09/2022,$593.95,815.2,No,AGT003,111841.51
POL00453,PH00453,VH00453,third party,07-17-2021,2022-07-17,$3975.05,341.45,no,AGT008,355943.73
POL00454,PH00454,VH00454,Comprehensive,2024-10-22,22 Oct 2025,$866.2,1296.79,TRUE,AGT031,162474.79
POL00455,PH00455,VH00455,Third Party,2022-08-31,2023-08-31,$1060.04,1995.78,no,AGT028,259297.01
POL00456,PH00456,VH00456,third party fire & theft,2024-06-13,13 Jun 2025,3918.29,1658.15,FALSE,AGT046,11521.74
POL00457,PH00457,VH00457,Comprehensive,2019-08-20,19 Aug 2020,1573.27,,False,AGT027,382712.06
POL00458,PH00458,VH00458,Collision,07-28-2021,2022-07-28,3173.08,1765.2,no,AGT029,469019.74
POL00459,PH00459,VH00459,Collision,2023-12-21,2024-12-20,1257.27,353.54,FALSE,AGT018,104106.67
POL00460,PH00460,VH00460,Third Party,09-12-2021,12 Sep 2022,3796.16,842.0,1,AGT024,346445.54
POL00461,PH00461,VH00461,Third Party,02-21-2024,2025-02-20,2261.12,1722.73,True,AGT010,196524.3
