payment_id,policy_id,payment_date,amount_usd,payment_method,status,is_late,late_fee_usd
PAY00352,POL02847,10/06/2022,1781.97,Bank Transfer,SUCCESS,No,0.0
PAY00353,POL02895,10 Feb 2020,1926.35,Cheque,Pending,No,0.0
PAY00354,POL00632,2022-04-02,3400.96,Cheque,success,No,52.49
PAY00355,POL01966,21/12/2019,$552.43,Cheque,paid,No,0.0
PAY00356,POL01890,,3712.68,Cheque,paid,No,0.0
PAY00357,POL00050,2024-10-08,$1629.92,Bank Transfer,Failed,No,0.0
PAY00358,POL00170,2022-06-29,3172.41,Cash,failed,No,0.0
PAY00359,POL01378,2022-02-10,2693.45,Bank Transfer,paid,No,0.0
PAY00360,POL00537,31 Aug 2019,895.81,Credit Card,Paid,No,0.0
PAY00361,POL00767,31 Mar 2023,1668.46,Credit Card,overdue,Yes,82.66
PAY00362,POL01687,02/08/2023,1920.58,Direct Debit,Pending,Yes,0.0
PAY00363,POL00745,2021-10-13,4634.22,Cheque,Failed,Yes,0.0
PAY00364,POL00467,08-10-2024,974.42,Bank Transfer,success,No,17.17
PAY00365,POL00258,02-29-2024,563.92,Credit Card,Overdue,No,0.0
PAY00366,POL02410,08-15-2022,1549.57,Cheque,SUCCESS,No,0.0
PAY00367,POL00249,29/05/2024,3455.58,Credit Card,Paid,No,0.0
PAY00368,POL01294,08 Sep 2024,3618.48,Cheque,Failed,No,0.0
PAY00369,POL01962,02-06-2022,537.79,Cheque,Pending,No,0.0
PAY00370,POL02950,2022-05-12,2599.85,Bank Transfer,Failed,No,40.6
PAY00371,POL00911,01-30-2024,3188.45,Cheque,overdue,Yes,0.0
PAY00372,POL00422,29 Jul 2019,$2813.12,Credit Card,PAID,No,0.0
PAY00373,POL01447,2024-03-30,4954.2,Bank Transfer,Paid,No,0.0
PAY00374,POL01764,09 Feb 2020,2761.12,Bank Transfer,Pending,No,89.31
PAY00375,POL00530,24 Nov 2021,$2924.24,Direct Debit,SUCCESS,No,0.0
PAY00376,POL00479,28 May 2021,311.22,Bank Transfer,PAID,No,0.0
PAY00377,POL01515,2020-11-19,1893.42,Direct Debit,SUCCESS,No,0.0
PAY00378,POL01326,16/10/2019,1981.97,Cheque,Overdue,No,0.0
PAY00379,POL00185,2023-08-04,2399.01,Cheque,SUCCESS,No,0.0
PAY00380,POL00321,2023-08-09,1838.95,Cheque,SUCCESS,Yes,0.0
PAY00381,POL00364,2022-06-16,919.11,Cash,Overdue,No,0.0
PAY00382,POL01326,20 Oct 2019,1348.16,Cheque,Pending,No,69.96
PAY00383,POL00843,26/01/2024,1970.91,Direct Debit,SUCCESS,No,0.0
PAY00384,POL00736,11-06-2024,$3708.27,Direct Debit,success,No,0.0
PAY00385,POL01982,21 Jun 2019,3163.86,Cash,SUCCESS,No,0.0
PAY00386,POL02856,07-05-2022,$2338.91,Bank Transfer,Paid,No,0.0
PAY00387,POL02420,05-11-2019,1390.82,Cheque,paid,No,0.0
PAY00388,POL02888,07 Sep 2023,$1292.64,Cash,Pending,Yes,97.08
PAY00389,POL02599,09-08-2023,4064.85,Cash,paid,No,0.0
PAY00390,POL01176,03/11/2021,2105.98,Bank Transfer,Paid,Yes,0.0
PAY00391,POL01976,11-04-2024,1225.41,Cheque,Pending,No,0.0
PAY00392,POL02527,25/07/2024,1757.4,Cheque,overdue,No,0.0
PAY00393,POL02542,08-05-2023,3660.98,Credit Card,overdue,No,0.0
PAY00394,POL01439,2022-05-05,1769.33,Credit Card,SUCCESS,Yes,0.0
PAY00395,POL01684,17/09/2021,3112.82,Cheque,paid,No,0.0
PAY00396,POL00162,2023-12-22,4857.08,Credit Card,Pending,No,0.0
PAY00397,POL00594,24 May 2022,4093.23,Cheque,SUCCESS,No,0.0
PAY00398,POL00419,28 Apr 2020,$1935.28,Cash,paid,No,0.0
PAY00399,POL02246,2021-01-16,3714.43,Direct Debit,Pending,No,0.0
PAY00400,POL02846,08/07/2020,1368.99,Bank Transfer,SUCCESS,No,0.0
PAY00401,POL01253,21/04/2022,466.26,Credit Card,PAID,No,0.0
PAY00402,POL01650,18/07/2021,$3960.37,Credit Card,SUCCESS,No,0.0
PAY00403,POL00539,02-16-2024,2945.85,Cheque,paid,No,31.27
PAY00404,POL00160,30 May 2023,2411.05,Bank Transfer,paid,No,0.0
PAY00405,POL00181,02-06-2024,2405.91,Credit Card,Failed,No,0.0
PAY00406,POL00086,25/02/2020,3939.42,Cheque,SUCCESS,No,0.0
PAY00407,POL00456,2023-09-29,435.81,Bank Transfer,Failed,Yes,0.0
PAY00408,POL00846,13 Mar 2022,426.77,Cash,failed,Yes,0.0
PAY00409,POL02646,23 Jun 2024,$945.96,Direct Debit,Failed,No,0.0
PAY00410,POL01150,2019-12-05,$3394.7,Cheque,Failed,No,31.46
PAY00411,POL01492,07-20-2023,1717.63,Bank Transfer,failed,No,0.0
PAY00412,POL00370,03 Sep 2019,1188.73,Cash,Paid,No,78.75
PAY00413,POL01461,04-23-2022,3519.52,Cash,overdue,No,0.0
PAY00414,POL01083,2024-09-18,1198.95,Direct Debit,paid,No,0.0
PAY00415,POL00700,22/08/2020,$3211.13,Bank Transfer,Overdue,No,0.0
PAY00416,POL02005,28 Oct 2020,4395.17,Cash,Overdue,No,0.0
PAY00417,POL02455,07-06-2023,$490.81,Credit Card,paid,Yes,0.0
PAY00418,POL01249,23 Jan 2023,4303.86,Bank Transfer,success,No,0.0
PAY00419,POL01508,18/12/2021,2812.6,Cash,failed,No,0.0
PAY00420,POL00342,03-31-2020,2089.35,Cheque,Overdue,No,0.0
PAY00421,POL02337,2020-04-11,2570.79,Cheque,success,No,0.0
PAY00422,POL02270,2024-09-18,1871.72,Credit Card,success,Yes,10.93
PAY00423,POL02639,02-26-2022,1451.46,Cheque,SUCCESS,No,0.0
PAY00424,POL02821,03-20-2020,2141.93,Cheque,SUCCESS,No,0.0
PAY00425,POL01292,2019-03-01,$2554.5,Bank Transfer,overdue,No,97.91
PAY00426,POL00535,06-22-2021,$2783.97,Cash,Overdue,No,0.0
PAY00427,POL01993,2019-04-21,4064.51,Cheque,Failed,No,0.0
PAY00428,POL02086,09/11/2023,1120.55,Bank Transfer,PAID,No,0.0
PAY00429,POL00782,2023-03-03,4226.05,Cash,Failed,No,0.0
PAY00430,POL01826,17/01/2024,$1534.99,Direct Debit,PAID,No,0.0
PAY00431,POL01141,2021-04-11,$4966.82,Cheque,PAID,No,62.33
PAY00432,POL02511,10/03/2019,1864.76,Bank Transfer,overdue,No,0.0
PAY00433,POL02479,2024-09-09,2416.29,Credit Card,failed,Yes,0.0
PAY00434,POL00506,10/07/2024,$2272.96,Cheque,paid,No,0.0
PAY00435,POL00745,24 Oct 2022,626.85,Cash,Overdue,No,0.0
PAY00436,POL02982,29/03/2021,467.97,Credit Card,PAID,No,0.0
PAY00437,POL01099,26 Jan 2019,138.62,Bank Transfer,Pending,No,0.0
PAY00438,POL01797,05 Feb 2019,928.5,Credit Card,overdue,No,0.0
PAY00439,POL00517,14/11/2019,$4737.07,Cheque,Overdue,No,34.38
PAY00440,POL00717,2022-07-21,4883.29,Cheque,SUCCESS,No,0.0
PAY00441,POL01001,07-22-2020,1245.7,Credit Card,overdue,No,0.0
PAY00442,POL02331,17/05/2024,3617.56,Direct Debit,SUCCESS,No,98.35
PAY00443,POL02738,01 Nov 2022,2867.46,Cheque,success,No,0.0
PAY00444,POL01681,09/01/2024,4462.78,Bank Transfer,overdue,No,33.5
PAY00445,POL00341,10 Aug 2024,636.54,Cheque,overdue,No,0.0
PAY00446,POL00430,2023-04-14,$3162.54,Direct Debit,Pending,Yes,0.0
PAY00447,POL00357,02/03/2023,4145.3,Cheque,Failed,Yes,0.0
PAY00448,POL01536,2020-03-20,2343.67,Direct Debit,success,No,0.0
PAY00449,POL02769,05-16-2022,4018.21,Cheque,paid,No,0.0
PAY00450,POL02585,18 Dec 2020,831.03,Bank Transfer,success,No,0.0
PAY00451,POL01115,29 Nov 2021,4181.69,Cash,paid,No,0.0
PAY00452,POL00486,2019-03-26,$879.73,Credit Card,Pending,No,0.0
PAY00453,POL02239,2020-12-28,1333.97,Cash,PAID,No,0.0
PAY00454,POL01929,12 Jan 2024,4623.25,Credit Card,Failed,No,0.0
PAY00455,POL01151,05-02-2020,$3456.68,Credit Card,SUCCESS,Yes,79.99
PAY00456,POL02435,,3314.99,Bank Transfer,Pending,No,21.82
PAY00457,POL01999,2024-02-10,1176.84,Direct Debit,success,Yes,0.0
PAY00458,POL00304,03-16-2023,1324.88,Cheque,SUCCESS,No,12.89
PAY00459,POL02304,2019-02-10,238.14,Direct Debit,Paid,No,86.01
PAY00460,POL01061,2019-12-17,1081.23,Credit Card,Overdue,No,0.0
PAY00461,POL00783,05-14-2023,279.09,Cash,Paid,Yes,0.0
PAY00462,POL00885,19 Jun 2019,$2135.86,Cash,SUCCESS,No,0.0
PAY00463,POL00291,02-11-2022,$1771.14,Bank Transfer,failed,No,73.55
PAY00464,POL01713,2022-01-22,4243.72,Credit Card,Failed,Yes,40.5
PAY00465,POL00936,02-09-2020,428.24,Cheque,paid,No,0.0
PAY00466,POL01149,03/05/2019,4711.01,Credit Card,PAID,No,0.0
PAY00467,POL02122,12 Jun 2021,$4472.71,Bank Transfer,Pending,No,0.0
PAY00468,POL00630,2021-10-18,2715.51,Bank Transfer,PAID,No,0.0
PAY00469,POL02192,03-17-2023,$2576.81,Cheque,Pending,No,0.0
PAY00470,POL02439,22/03/2022,1207.63,Cheque,success,No,0.0
PAY00471,POL01871,14/10/2019,3182.82,Cash,overdue,No,0.0
PAY00472,POL01326,02-05-2019,3289.86,Bank Transfer,Paid,No,63.5
PAY00473,POL01216,12-02-2022,3510.47,Cheque,success,No,0.0
PAY00474,POL00589,06-10-2020,2471.03,Credit Card,failed,Yes,0.0
PAY00475,POL02252,11/09/2024,1900.04,Cash,overdue,No,0.0
PAY00476,POL01962,01-19-2019,3838.04,Credit Card,failed,No,0.0
PAY00477,POL01159,09-07-2020,4300.61,Direct Debit,overdue,No,0.0
PAY00478,POL01464,09-22-2019,$170.48,Bank Transfer,overdue,No,0.0
PAY00479,POL00186,01-17-2023,4706.35,Cheque,failed,Yes,0.0
PAY00480,POL01212,2021-03-21,294.52,Bank Transfer,Pending,No,73.38
PAY00481,POL02345,08-11-2023,$1198.95,Direct Debit,Failed,No,0.0
PAY00482,POL02278,19 Jun 2024,$3124.27,Credit Card,overdue,No,0.0
PAY00483,POL02110,2020-09-04,$237.75,Credit Card,SUCCESS,No,77.47
PAY00484,POL02984,22/03/2023,1526.27,Bank Transfer,Paid,No,23.81
PAY00485,POL01768,15/07/2020,4304.68,Direct Debit,Overdue,Yes,79.09
PAY00486,POL02407,2024-06-21,2384.48,Bank Transfer,Failed,Yes,12.84
PAY00487,POL02615,25 Sep 2023,2191.23,Cheque,Failed,No,0.0
PAY00488,POL00311,2023-01-03,373.47,Cheque,failed,Yes,0.0
PAY00489,POL00113,14 Oct 2024,4918.63,Cheque,Overdue,No,0.0
PAY00490,POL01409,2021-11-28,2261.61,Cheque,success,No,0.0
PAY00491,POL01805,2021-02-12,2335.87,Bank Transfer,Paid,No,0.0
PAY00492,POL01327,27/04/2019,4117.47,Direct Debit,failed,No,0.0
PAY00493,POL02271,09-04-2024,3900.22,Cheque,paid,No,0.0
PAY00494,POL01299,2022-12-29,$4657.14,Direct Debit,Pending,No,0.0
PAY00495,POL02129,2023-10-20,223.94,Cheque,PAID,No,0.0
PAY00496,POL02542,19/05/2019,2011.47,Direct Debit,PAID,No,0.0
PAY00497,POL02394,07-03-2020,$621.09,Credit Card,Pending,No,0.0
PAY00498,POL01422,29/05/2024,4330.87,Direct Debit,Overdue,No,0.0
PAY00499,POL00215,2022-01-30,$4558.98,Cheque,SUCCESS,No,0.0
PAY00500,POL01968,01-02-2020,2941.49,Cheque,SUCCESS,No,0.0
PAY00501,POL00368,,342.31,Credit Card,paid,No,0.0
PAY00502,POL02409,26/09/2021,$2450.09,Cash,Pending,Yes,11.22
PAY00503,POL02455,02-24-2019,3927.66,Bank Transfer,success,No,0.0
PAY00504,POL02012,28 Oct 2021,2442.81,Cheque,success,No,0.0
PAY00505,POL01099,2021-01-17,3527.1,Cash,Pending,No,0.0
PAY00506,POL00984,2020-04-17,1572.59,Cheque,Overdue,No,0.0
PAY00507,POL02455,04-29-2024,$3883.89,Cash,failed,No,0.0
PAY00508,POL01739,2019-07-16,2811.76,Cheque,PAID,No,19.77
PAY00509,POL01882,2024-10-05,1705.23,Cheque,Overdue,No,0.0
PAY00510,POL01336,2023-07-25,3776.07,Credit Card,paid,No,0.0
PAY00511,POL01419,07-19-2019,1340.55,Bank Transfer,Pending,No,0.0
PAY00512,POL01008,01-29-2021,4139.79,Cheque,Failed,No,0.0
PAY00513,POL00475,20 Aug 2021,3233.09,Credit Card,PAID,No,0.0
PAY00514,POL01115,02 May 2022,1999.08,Cheque,paid,Yes,13.47
PAY00515,POL00369,13 Apr 2020,3686.37,Cash,Failed,No,0.0
PAY00516,POL00324,2019-08-31,1829.22,Cash,Overdue,No,0.0
PAY00517,POL00011,2023-05-23,4098.47,Direct Debit,PAID,No,60.43
PAY00518,POL02068,2022-02-24,$1669.64,Cash,Failed,No,0.0
PAY00519,POL02279,28/11/2019,4756.93,Cheque,Failed,No,0.0
PAY00520,POL01382,12/01/2022,3787.15,Bank Transfer,failed,No,0.0
PAY00521,POL02554,2019-10-06,3149.9,Credit Card,success,Yes,0.0
PAY00522,POL02914,02-12-2020,3766.45,Direct Debit,Failed,No,0.0
PAY00523,POL00280,02-06-2024,3689.27,Bank Transfer,Overdue,No,0.0
PAY00524,POL02498,31/03/2021,2311.27,Cash,Overdue,No,0.0
PAY00525,POL02853,2021-06-09,4332.04,Direct Debit,paid,No,0.0
PAY00526,POL01389,10-30-2022,1635.06,Bank Transfer,overdue,No,0.0
PAY00527,POL01364,11-26-2022,$2188.44,Direct Debit,failed,Yes,0.0
PAY00528,POL02791,2022-03-14,$167.61,Cheque,Failed,No,0.0
PAY00529,POL00862,2022-05-05,954.01,Credit Card,Pending,No,0.0
PAY00530,POL01093,06-22-2020,2093.86,Bank Transfer,overdue,Yes,45.82
PAY00531,POL02486,2023-01-17,1046.96,Credit Card,PAID,No,75.44
PAY00532,POL00066,23/12/2019,2020.26,Credit Card,Failed,No,0.0
PAY00533,POL00434,15 Oct 2022,1184.97,Bank Transfer,overdue,No,0.0
PAY00534,POL02538,11 Jul 2023,2753.84,Bank Transfer,Pending,No,0.0
PAY00535,POL01094,06 Sep 2024,2684.03,Direct Debit,PAID,No,0.0
PAY00536,POL01992,07-23-2019,2416.15,Bank Transfer,PAID,No,11.9
PAY00537,POL01134,2020-09-28,2320.89,Cheque,Pending,No,0.0
PAY00538,POL01163,08 Jan 2023,2333.91,Bank Transfer,success,Yes,26.96
PAY00539,POL01529,2024-03-17,2173.51,Bank Transfer,Pending,No,0.0
PAY00540,POL02291,2020-04-22,4485.42,Cheque,success,No,0.0
PAY00541,POL01312,25/03/2024,$2677.75,Bank Transfer,Paid,No,0.0
PAY00542,POL00446,30 Mar 2024,4889.44,Cash,success,No,0.0
PAY00543,POL01815,11-12-2021,3352.79,Credit Card,Paid,No,0.0
PAY00544,POL00372,23/05/2023,$2398.56,Credit Card,Pending,No,0.0
PAY00545,POL02510,20/03/2023,$4980.46,Cash,Paid,No,0.0
PAY00546,POL02674,03 Dec 2024,900.89,Bank Transfer,success,No,16.49
PAY00547,POL00922,2022-05-12,1611.11,Cash,Overdue,No,64.37
PAY00548,POL02305,06-03-2021,4124.65,Direct Debit,overdue,No,0.0
PAY00549,POL00367,2020-09-06,3911.56,Cash,Paid,No,0.0
PAY00550,POL02676,2020-11-07,4999.33,Bank Transfer,Paid,No,0.0
PAY00551,POL00618,09/03/2020,$3662.44,Bank Transfer,success,Yes,0.0
PAY00552,POL00958,25/07/2019,$3306.54,Direct Debit,success,No,0.0
PAY00553,POL02969,08 Dec 2020,2477.13,Credit Card,Overdue,No,0.0
PAY00554,POL02156,11 Dec 2023,$2524.15,Bank Transfer,paid,No,0.0
PAY00555,POL01415,2022-09-15,4210.67,Direct Debit,failed,Yes,0.0
PAY00556,POL02168,21/08/2020,1461.15,Credit Card,Pending,Yes,0.0
PAY00557,POL02516,26 Jul 2021,$2121.58,Cheque,Paid,No,0.0
PAY00558,POL00637,2020-06-11,4540.08,Bank Transfer,Failed,Yes,0.0
PAY00559,POL02075,19/03/2023,3600.82,Cheque,success,No,0.0
PAY00560,POL02244,22/11/2023,3955.51,Bank Transfer,Failed,No,0.0
PAY00561,POL02620,23 Aug 2019,4672.29,Cheque,failed,No,86.84
PAY00562,POL02368,2021-12-29,$1619.12,Bank Transfer,PAID,No,0.0
PAY00563,POL01079,10 Jan 2021,4123.06,Credit Card,PAID,No,0.0
PAY00564,POL00402,05-09-2022,3416.0,Bank Transfer,success,No,0.0
PAY00565,POL02359,05-15-2020,$2724.2,Cash,Paid,No,0.0
PAY00566,POL01189,2021-11-17,621.67,Cheque,failed,No,0.0
PAY00567,POL00014,12/09/2019,$100.58,Cheque,Failed,No,0.0
PAY00568,POL02177,,231.51,Direct Debit,success,Yes,44.68
PAY00569,POL01814,09-22-2020,893.44,Direct Debit,Paid,No,0.0
PAY00570,POL01105,08 May 2022,4323.55,Cash,overdue,No,0.0
PAY00571,POL02673,2019-10-25,4648.79,Cheque,SUCCESS,No,0.0
PAY00572,POL01174,12-13-2021,3042.64,Bank Transfer,SUCCESS,No,58.47
PAY00573,POL01194,06-24-2019,2568.83,Bank Transfer,SUCCESS,No,0.0
PAY00574,POL02845,11 Oct 2021,$4690.56,Bank Transfer,Paid,Yes,63.95
PAY00575,POL02087,06-13-2020,1852.09,Credit Card,PAID,No,0.0
PAY00576,POL02234,2021-07-26,277.27,Credit Card,failed,No,0.0
PAY00577,POL01361,07-31-2019,4299.81,Bank Transfer,overdue,No,0.0
PAY00578,POL00643,2020-01-23,$1259.92,Cheque,Overdue,Yes,0.0
PAY00579,POL01844,04 Apr 2023,4451.46,Cheque,PAID,No,39.86
PAY00580,POL02700,17/05/2021,2366.96,Cash,PAID,No,23.33
PAY00581,POL00306,16/12/2022,3968.84,Cheque,Pending,No,0.0
PAY00582,POL02481,23 Aug 2023,2970.8,Cheque,Pending,Yes,0.0
PAY00583,POL01437,2022-08-01,1647.43,Direct Debit,Pending,No,0.0
PAY00584,POL02410,03-04-2024,1370.59,Bank Transfer,failed,No,0.0
PAY00585,POL02989,2023-07-01,$3740.96,Direct Debit,Pending,No,0.0
PAY00586,POL01763,,4520.44,Credit Card,Paid,No,0.0
PAY00587,POL00574,19/03/2023,4774.12,Direct Debit,Paid,No,68.76
PAY00588,POL01372,2024-12-16,$138.91,Cheque,success,No,0.0
PAY00589,POL01862,04-03-2021,690.22,Direct Debit,Pending,No,0.0
PAY00590,POL02573,2019-01-14,$4022.85,Bank Transfer,Overdue,Yes,0.0
PAY00591,POL02508,09-09-2020,2683.59,Direct Debit,Failed,No,0.0
PAY00592,POL00335,01 Sep 2024,491.84,Bank Transfer,failed,Yes,0.0
PAY00593,POL00766,16 May 2020,2180.74,Cheque,Pending,No,0.0
PAY00594,POL02703,15/05/2020,501.01,Credit Card,PAID,No,0.0
PAY00595,POL00576,12-14-2021,2464.88,Cheque,failed,No,0.0
PAY00596,POL01639,15/05/2019,3099.67,Direct Debit,overdue,No,98.23
PAY00597,POL02104,02-20-2024,4712.56,Cash,success,No,0.0
PAY00598,POL01588,04/10/2023,3698.78,Bank Transfer,Overdue,No,0.0
PAY00599,POL00143,2020-08-07,345.65,Credit Card,Failed,No,0.0
PAY00600,POL01087,2023-12-18,2990.75,Cheque,overdue,Yes,0.0
PAY00601,POL01690,16 Mar 2022,1424.93,Cash,failed,No,0.0
PAY00602,POL00743,06/01/2022,1201.86,Cash,failed,Yes,0.0
PAY00603,POL00822,2020-03-04,3395.88,Direct Debit,overdue,No,0.0
PAY00604,POL00882,,3063.0,Bank Transfer,Failed,No,0.0
PAY00605,POL02874,2019-06-24,4075.94,Bank Transfer,Pending,No,0.0
PAY00606,POL01208,2024-05-31,$4674.35,Credit Card,failed,No,0.0
PAY00607,POL00361,08 Nov 2024,1829.76,Direct Debit,success,No,0.0
PAY00608,POL00503,16/08/2023,$3700.53,Direct Debit,PAID,No,55.19
PAY00609,POL02825,14/12/2024,4866.56,Bank Transfer,overdue,Yes,0.0
PAY00610,POL02797,01-19-2019,4817.79,Cheque,Paid,No,84.01
PAY00611,POL02758,26/06/2024,4867.72,Cheque,Paid,No,88.19
PAY00612,POL02985,24/04/2023,4857.71,Direct Debit,overdue,No,0.0
PAY00613,POL00801,2020-02-29,3202.61,Cheque,Overdue,No,0.0
PAY00614,POL01495,05/07/2024,3643.53,Direct Debit,Failed,No,0.0
PAY00615,POL00045,09-13-2019,133.78,Credit Card,Overdue,No,0.0
PAY00616,POL00220,30 Jun 2024,3568.63,Bank Transfer,Paid,No,28.92
PAY00617,POL01287,2019-04-23,3324.72,Direct Debit,failed,No,0.0
PAY00618,POL00923,06-07-2021,4378.98,Credit Card,PAID,No,0.0
PAY00619,POL00164,12 Jul 2020,4305.03,Bank Transfer,Paid,Yes,26.35
PAY00620,POL02781,,$4849.53,Cheque,failed,No,0.0
PAY00621,POL02006,03-23-2021,2293.51,Direct Debit,Pending,No,0.0
PAY00622,POL02725,12-09-2024,236.8,Cash,failed,No,0.0
PAY00623,POL02139,2023-02-07,3932.64,Cash,paid,No,0.0
PAY00624,POL01256,2023-05-03,1629.84,Credit Card,overdue,No,0.0
PAY00625,POL02723,11-21-2024,$4563.23,Bank Transfer,PAID,No,0.0
PAY00626,POL00981,08-22-2022,4899.66,Cheque,paid,No,39.06
PAY00627,POL00797,24/01/2021,1747.21,Cheque,overdue,No,0.0
PAY00628,POL01010,2019-06-26,387.15,Direct Debit,PAID,No,0.0
PAY00629,POL02813,16 Aug 2021,1863.33,Bank Transfer,paid,No,85.33
PAY00630,POL00070,01-25-2019,4032.14,Direct Debit,PAID,No,63.39
PAY00631,POL00974,24/05/2022,3770.95,Cash,success,No,0.0
PAY00632,POL00563,25 Sep 2023,2319.11,Credit Card,paid,No,0.0
PAY00633,POL02672,29 Jan 2019,$4929.29,Credit Card,paid,No,0.0
PAY00634,POL02853,2022-08-27,1522.44,Cash,Failed,No,0.0
PAY00635,POL01353,05-31-2020,$572.4,Bank Transfer,overdue,Yes,0.0
PAY00636,POL01639,2024-03-09,$958.05,Bank Transfer,PAID,Yes,79.2
PAY00637,POL01801,05-11-2024,293.74,Credit Card,Overdue,No,0.0
PAY00638,POL01512,06-24-2020,$2212.61,Direct Debit,Overdue,No,74.8
PAY00639,POL00355,03 Oct 2019,3440.01,Cash,Failed,Yes,0.0
PAY00640,POL01336,19/02/2021,3422.13,Cheque,SUCCESS,No,0.0
PAY00641,POL00639,2021-09-07,4626.86,Credit Card,Failed,Yes,97.74
PAY00642,POL02881,11-18-2024,4298.97,Credit Card,overdue,No,0.0
PAY00643,POL02577,09-19-2023,4614.42,Direct Debit,Overdue,No,0.0
PAY00644,POL01256,23/09/2019,3232.15,Direct Debit,success,No,0.0
PAY00645,POL00855,06/09/2024,4596.3,Cash,Overdue,No,0.0
PAY00646,POL01915,24 Jul 2019,3987.61,Bank Transfer,paid,No,0.0
PAY00647,POL00782,06-08-2023,921.76,Cash,Overdue,No,0.0
PAY00648,POL00987,27 Aug 2019,1749.81,Bank Transfer,overdue,No,0.0
PAY00649,POL01015,2020-07-09,$186.48,Bank Transfer,Paid,No,0.0
PAY00650,POL01089,2024-04-18,2358.24,Direct Debit,paid,No,0.0
PAY00651,POL00997,15/01/2024,$3874.55,Cheque,Pending,No,0.0
PAY00652,POL01649,30 Oct 2020,1855.14,Cash,paid,No,0.0
PAY00653,POL02452,17 Sep 2019,2083.86,Cheque,SUCCESS,No,0.0
PAY00654,POL00391,01-01-2020,3082.23,Direct Debit,Pending,No,0.0
PAY00655,POL01062,01-21-2022,2129.52,Credit Card,SUCCESS,No,14.22
PAY00656,POL02090,12/09/2020,4928.8,Direct Debit,Overdue,No,0.0
PAY00657,POL01401,28/04/2022,$2709.44,Credit Card,Pending,Yes,0.0
PAY00658,POL01442,05-04-2021,4599.69,Credit Card,SUCCESS,No,0.0
PAY00659,POL01681,2022-07-21,4053.85,Direct Debit,paid,No,0.0
PAY00660,POL00308,09-12-2023,4310.76,Direct Debit,Overdue,Yes,0.0
PAY00661,POL02998,2024-07-09,3788.33,Credit Card,success,No,0.0
PAY00662,POL02656,2020-01-23,4395.17,Cheque,overdue,No,0.0
PAY00663,POL01602,2022-10-10,4761.29,Credit Card,Failed,No,95.31
PAY00664,POL00358,11/03/2019,4411.12,Credit Card,Failed,No,0.0
PAY00665,POL01172,11-15-2024,255.76,Direct Debit,Paid,Yes,0.0
PAY00666,POL00436,2023-09-12,$2455.13,Direct Debit,Failed,No,0.0
PAY00667,POL00947,11-02-2024,$307.0,Cash,SUCCESS,No,0.0
PAY00668,POL02982,01 Feb 2019,4900.05,Bank Transfer,failed,No,0.0
PAY00669,POL02729,2024-02-27,2256.83,Bank Transfer,SUCCESS,No,0.0
PAY00670,POL00424,10/09/2024,$1124.12,Cheque,Pending,Yes,0.0
PAY00671,POL02528,28/06/2022,776.98,Bank Transfer,Failed,No,0.0
PAY00672,POL00857,04/01/2024,1669.42,Credit Card,paid,Yes,0.0
PAY00673,POL00202,04-23-2023,4179.56,Cash,overdue,No,0.0
PAY00674,POL00340,2023-07-29,$3102.67,Direct Debit,Paid,No,0.0
PAY00675,POL00075,07-04-2021,2090.65,Direct Debit,Failed,No,0.0
PAY00676,POL01771,03 Mar 2022,2255.76,Cheque,Paid,No,0.0
PAY00677,POL01161,22/06/2022,1961.44,Credit Card,paid,No,0.0
PAY00678,POL01088,08-09-2022,1856.0,Bank Transfer,Pending,No,0.0
PAY00679,POL02704,20/10/2023,533.76,Credit Card,PAID,No,0.0
PAY00680,POL00591,2024-03-31,3901.56,Cheque,Overdue,No,0.0
PAY00681,POL01575,07-11-2020,$464.39,Credit Card,PAID,No,36.05
PAY00682,POL01103,07/04/2021,469.74,Cash,Pending,No,0.0
PAY00683,POL00754,03 Jul 2021,$1927.0,Cash,PAID,No,0.0
PAY00684,POL02454,02-18-2022,1438.69,Cheque,overdue,No,87.98
PAY00685,POL01308,2020-08-02,1451.05,Direct Debit,Paid,No,0.0
PAY00686,POL01892,20/05/2019,4184.76,Cash,Paid,No,84.06
PAY00687,POL01294,01/09/2020,$2379.46,Cheque,overdue,No,0.0
PAY00688,POL00075,13/05/2024,3547.01,Cash,overdue,No,74.39
PAY00689,POL00767,06-15-2024,4828.43,Cheque,success,No,0.0
PAY00690,POL00576,01/11/2020,2291.44,Cheque,PAID,Yes,0.0
PAY00691,POL00893,07-12-2023,1357.09,Direct Debit,failed,No,91.56
PAY00692,POL02183,17/11/2020,956.51,Bank Transfer,Failed,No,0.0
PAY00693,POL00638,19 Jul 2023,4272.88,Cheque,Failed,No,0.0
PAY00694,POL02005,15 Feb 2024,1876.82,Cheque,overdue,No,0.0
PAY00695,POL01951,2023-12-11,$3480.84,Bank Transfer,Failed,No,0.0
PAY00696,POL00461,2020-10-18,3077.69,Credit Card,Pending,No,0.0
PAY00697,POL02263,19 Jul 2020,2907.27,Direct Debit,Pending,No,26.78
PAY00698,POL01360,2019-03-26,2268.65,Bank Transfer,Paid,No,0.0
PAY00699,POL01803,14/09/2024,4722.57,Direct Debit,failed,No,0.0
PAY00700,POL00764,11 Nov 2019,1846.82,Cheque,Failed,No,0.0
PAY00701,POL02378,12/07/2024,561.47,Direct Debit,Paid,No,0.0
PAY00702,POL00977,2022-12-03,$3420.14,Direct Debit,Overdue,No,20.61
